X-axis,Y-axis,Z-axis,Blood Value pulse,Electrodermal activity,Heart rate,Time interval, IBI,Temperature
-56,-14,127,-79.46,1.567126,68.4,6985.703125,0.609375,34.15
-59,-17,127,-74.48,1.565845,68.57,6986.34375,0.640625,34.15
-63,-18,127,-70.5,1.568407,68.8,6986.96875,0.625,34.15
-64,-16,127,-67.68,1.569688,69,6987.59375,0.625,34.15
-58,-16,127,-65.75,1.565845,69.23,6988.234375,0.640625,34.15
-67,-17,127,-64.32,1.568407,69.45,6988.90625,0.671875,34.15
-67,-18,127,-63.12,1.570969,69.63,6989.5625,0.65625,34.13
-64,-18,127,-61.98,1.57225,69.83,6990.21875,0.65625,34.13
-64,-19,127,-60.66,1.57225,70.08,6990.890625,0.671875,34.13
-60,-17,127,-58.59,1.570969,70.32,6991.546875,0.65625,34.13
-51,-19,127,-54.91,1.573531,70.55,6992.234375,0.6875,34.13
-46,-22,127,-48.74,1.574812,70.77,6992.953125,0.71875,34.13
-58,-13,127,-39.73,1.570969,70.97,6993.640625,0.6875,34.13
-63,-12,127,-28.37,1.57225,71.15,6994.3125,0.671875,34.13
-72,-6,127,-16,1.567126,71.33,6995.015625,0.703125,34.15
-66,-6,127,-4.33,1.569688,71.52,6995.703125,0.6875,34.15
-65,-13,127,5.21,1.568407,71.72,6996.359375,0.65625,34.15
-75,-16,127,11.97,1.57225,71.92,6997,0.640625,34.15
-73,-16,127,16.18,1.570969,71.98,6997.625,0.625,34.13
-53,-16,127,18.68,1.568407,72.03,6998.265625,0.640625,34.13
-57,-17,127,20.39,1.570969,72.08,6998.890625,0.625,34.13
-70,-15,127,21.87,1.576093,72.17,6999.546875,0.65625,34.13
-59,-13,127,23.26,1.576093,72.23,7000.25,0.703125,34.13
-46,-13,127,24.4,1.574812,72.32,7000.9375,0.6875,34.13
-60,-18,127,25.12,1.574812,72.38,7001.609375,0.671875,34.13
-64,-17,127,25.44,1.576093,72.45,7002.25,0.640625,34.13
-49,-22,127,25.62,1.574812,72.52,7002.859375,0.609375,34.13
-55,-20,127,26.04,1.577374,72.6,7003.46875,0.609375,34.13
-56,-18,127,27.11,1.577374,72.67,7004.078125,0.609375,34.13
-59,-16,127,29.21,1.573531,72.73,7004.71875,0.640625,34.13
-61,-15,127,32.6,1.570969,72.8,7005.328125,0.609375,34.13
-60,-16,127,37.44,1.576093,72.87,7005.921875,0.59375,34.13
-57,-17,127,43.75,1.57225,72.92,7015.078125,0.640625,34.13
-61,-20,127,51.31,1.576093,72.97,7015.6875,0.609375,34.13
-65,-20,127,59.55,1.582498,73.02,7016.34375,0.65625,34.13
-59,-19,127,67.45,1.579936,73.07,7016.96875,0.625,34.13
-44,-17,127,73.67,1.586341,73.12,7017.625,0.65625,34.13
-73,-11,127,76.79,1.58506,73.13,7018.25,0.625,34.13
-69,-11,127,75.64,1.58506,73.13,7018.84375,0.59375,34.13
-65,-13,127,69.74,1.587622,73.15,7019.484375,0.640625,34.13
-60,-14,127,59.52,1.583779,73.17,7020.09375,0.609375,34.13
-64,-19,127,46.3,1.581217,73.18,7020.6875,0.59375,34.13
-49,-17,127,31.96,1.582498,73.18,7021.3125,0.625,34.09
-49,-19,127,18.44,1.583779,73.23,7027.203125,0.59375,34.09
-60,-20,127,7.26,1.583779,73.27,7034.6875,0.53125,34.09
-57,-20,127,-0.77,1.578655,73.33,7035.234375,0.546875,34.09
-53,-18,127,-5.59,1.574812,73.42,7035.765625,0.53125,34.13
-40,-18,127,-7.7,1.570969,73.52,7036.296875,0.53125,34.13
-41,-18,127,-7.82,1.574812,73.6,7036.84375,0.546875,34.13
-51,-19,127,-6.68,1.618366,73.68,7037.375,0.53125,34.13
-51,-17,127,-4.88,1.63502,73.77,7037.90625,0.53125,34.13
-33,-21,127,-2.82,1.646549,73.82,7038.421875,0.515625,34.13
-51,-16,127,-0.79,1.656797,73.85,7038.953125,0.53125,34.13
-47,-16,127,1.03,1.646549,73.87,7039.46875,0.515625,34.13
-43,-19,127,2.47,1.636301,73.87,7039.984375,0.515625,34.13
-43,-18,127,3.4,1.637582,73.85,7040.515625,0.53125,34.13
-32,-13,127,3.73,1.636301,73.82,7041.03125,0.515625,34.13
-41,-18,127,3.49,1.631177,73.78,7041.546875,0.515625,34.13
-41,-21,127,2.78,1.629896,73.75,7042.0625,0.515625,34.13
-43,-20,127,1.78,1.605556,73.68,7042.59375,0.53125,34.13
-39,-21,127,0.7,1.59787,73.6,7043.125,0.53125,34.13
-42,-16,127,-0.35,1.600432,73.48,7043.671875,0.546875,34.13
-35,-17,127,-1.35,1.600432,73.3,7044.21875,0.546875,34.13
-42,-18,127,-2.37,1.599151,73.13,7044.75,0.53125,34.13
-36,-19,127,-3.51,1.599151,72.97,7045.296875,0.546875,34.13
-31,-19,127,-4.82,1.605556,72.82,7052.5625,0.578125,34.13
-33,-25,127,-6.3,1.604275,72.7,7053.15625,0.59375,34.13
-31,-22,127,-7.85,1.596589,72.6,7053.78125,0.625,34.13
-32,-21,127,-9.41,1.592746,72.48,7054.390625,0.609375,34.13
-34,-19,127,-10.91,1.596589,72.38,7055,0.609375,34.13
-32,-19,127,-12.32,1.595308,72.32,7055.609375,0.609375,34.13
-29,-19,127,-13.5,1.608118,72.28,7056.25,0.640625,34.13
-36,-19,127,-14.1,1.608118,72.28,7056.875,0.625,34.13
-42,-18,127,-13.54,1.596589,72.28,7057.484375,0.609375,34.13
-34,-15,127,-11.19,1.590184,72.28,7058.109375,0.625,34.13
-37,-15,127,-6.63,1.592746,72.27,7058.75,0.640625,34.13
-38,-15,127,0.02,1.59787,72.22,7059.40625,0.65625,34.13
-42,-14,127,7.93,1.59787,72.17,7060.046875,0.640625,34.13
-39,-15,127,15.74,1.59787,72.22,7060.6875,0.640625,34.11
-41,-13,127,21.95,1.59787,72.25,7061.34375,0.65625,34.11
-36,-12,127,25.43,1.595308,72.27,7061.984375,0.640625,34.11
-35,-13,127,25.84,1.599151,72.27,7062.625,0.640625,34.11
-37,-13,127,23.64,1.600432,72.27,7063.25,0.625,34.11
-37,-14,127,19.84,1.594027,72.25,7063.890625,0.640625,34.11
-36,-14,127,15.56,1.599151,72.27,7064.515625,0.625,34.11
-36,-15,127,11.64,1.599151,72.32,7065.125,0.609375,34.11
-36,-14,127,8.47,1.59787,72.38,7065.75,0.625,34.13
-35,-14,127,6.14,1.59787,72.45,7066.359375,0.609375,34.13
-37,-14,127,4.57,1.59787,72.53,7066.96875,0.609375,34.13
-40,-13,127,3.75,1.604275,72.62,7067.578125,0.609375,34.13
-38,-12,127,3.72,1.601713,72.73,7068.1875,0.609375,34.13
-35,-13,127,4.44,1.600432,72.83,7068.796875,0.609375,34.13
-38,-15,127,5.71,1.59787,72.97,7069.375,0.578125,34.13
-39,-15,127,7.11,1.600432,73.03,7069.953125,0.578125,34.13
-33,-15,127,8.14,1.599151,73.12,7070.53125,0.578125,34.13
-37,-17,127,8.41,1.59787,73.18,7071.109375,0.578125,34.13
-35,-16,127,7.82,1.592746,73.25,7071.6875,0.578125,34.13
-38,-13,127,6.6,1.594027,73.33,7072.28125,0.59375,34.13
-37,-12,127,5.2,1.592746,73.4,7072.859375,0.578125,34.11
-37,-13,127,4.06,1.596589,73.47,7073.4375,0.578125,34.11
-38,-11,127,3.45,1.594027,73.53,7074,0.5625,34.11
-45,-12,127,3.35,1.596589,73.57,7074.578125,0.578125,34.11
-48,-15,127,3.52,1.59787,73.55,7075.15625,0.578125,34.13
-44,-16,127,3.62,1.59787,73.5,7075.734375,0.578125,34.13
-42,-15,127,3.41,1.599151,73.48,7076.3125,0.578125,34.13
-42,-16,127,2.78,1.599151,73.45,7076.90625,0.59375,34.13
-46,-17,127,1.78,1.602994,73.4,7077.5,0.59375,34.13
-50,-14,127,0.55,1.599151,73.35,7078.09375,0.59375,34.13
-47,-14,127,-0.76,1.600432,73.3,7078.6875,0.59375,34.13
-40,-12,127,-2.04,1.602994,73.25,7079.28125,0.59375,34.13
-46,-20,127,-3.22,1.596589,73.18,7079.890625,0.609375,34.11
-47,-16,127,-4.31,1.601713,73.13,7080.484375,0.59375,34.11
-46,-18,127,-5.35,1.59787,73.08,7081.078125,0.59375,34.11
-45,-16,127,-6.4,1.595308,73.03,7081.6875,0.609375,34.11
-46,-15,127,-7.48,1.596589,72.98,7082.265625,0.578125,34.11
-48,-16,127,-8.54,1.59787,72.93,7082.84375,0.578125,34.11
-41,-15,127,-9.47,1.604275,72.9,7083.40625,0.5625,34.11
-45,-16,127,-10.17,1.602994,72.85,7083.96875,0.5625,34.11
-44,-16,127,-10.58,1.608118,72.8,7084.53125,0.5625,34.13
-44,-15,127,-10.75,1.604275,72.77,7085.09375,0.5625,34.13
-43,-16,127,-10.8,1.605556,72.73,7085.65625,0.5625,34.13
-44,-17,127,-10.9,1.606837,72.72,7086.25,0.59375,34.13
-43,-16,127,-11.12,1.606837,72.72,7086.90625,0.65625,34.11
-36,-22,127,-11.44,1.602994,72.72,7087.546875,0.640625,34.11
-43,-19,127,-11.68,1.600432,72.72,7088.15625,0.609375,34.11
-47,-18,127,-11.67,1.599151,72.75,7088.78125,0.625,34.11
-46,-18,127,-11.3,1.601713,72.83,7089.421875,0.640625,34.11
-44,-18,127,-10.56,1.59787,72.87,7090.0625,0.640625,34.11
-46,-17,127,-9.57,1.601713,72.88,7090.71875,0.65625,34.11
-45,-15,127,-8.4,1.602994,72.9,7091.359375,0.640625,34.11
-38,-15,127,-7.07,1.604275,72.9,7091.984375,0.625,34.11
-44,-20,127,-5.47,1.604275,72.88,7092.625,0.640625,34.11
-46,-19,127,-3.54,1.602994,72.85,7093.25,0.625,34.11
-44,-20,127,-1.26,1.605556,72.82,7093.890625,0.640625,34.11
-44,-19,127,1.24,1.602994,72.77,7094.515625,0.625,34.11
-45,-18,127,3.7,1.600432,72.7,7095.140625,0.625,34.11
-44,-18,127,5.85,1.600432,72.65,7095.78125,0.640625,34.11
-44,-18,127,7.49,1.601713,72.58,7096.421875,0.640625,34.11
-43,-21,127,8.53,1.602994,72.55,7097.046875,0.625,34.11
-45,-22,127,8.96,1.596589,72.5,7097.65625,0.609375,34.11
-48,-22,127,8.79,1.595308,72.45,7098.28125,0.625,34.11
-41,-22,127,7.99,1.59787,72.38,7098.921875,0.640625,34.11
-48,-23,127,6.56,1.595308,72.32,7099.5625,0.640625,34.13
-48,-22,127,4.56,1.59787,72.25,7100.1875,0.625,34.13
-47,-18,127,2.23,1.599151,72.28,7100.828125,0.640625,34.13
-44,-16,127,-0.06,1.601713,72.3,7101.453125,0.625,34.13
-46,-14,127,-1.85,1.601713,72.32,7102.078125,0.625,34.11
-46,-11,127,-2.76,1.601713,72.33,7102.71875,0.640625,34.11
-39,-13,127,-2.63,1.59787,72.52,7103.375,0.65625,34.11
-38,-12,127,-1.55,1.601713,72.68,7104,0.625,34.11
-25,-12,127,0.16,1.594027,72.83,7104.640625,0.640625,34.11
-14,-12,127,2.1,1.582498,73.02,7105.296875,0.65625,34.11
-14,-13,127,3.89,1.583779,73.17,7105.9375,0.640625,34.11
-18,-13,127,5.36,1.582498,73.4,7106.5625,0.625,34.11
-16,-15,127,6.45,1.58506,73.62,7107.1875,0.625,34.09
-13,-17,127,7.23,1.582498,73.87,7107.828125,0.640625,34.09
-12,-14,127,7.75,1.58506,74.12,7108.46875,0.640625,34.09
-9,-16,127,8,1.58506,74.37,7109.09375,0.625,34.09
-15,-17,127,7.87,1.583779,74.63,7109.71875,0.625,34.13
-20,-19,127,7.3,1.582498,74.85,7110.328125,0.609375,34.13
-16,-19,127,6.31,1.583779,75.07,7110.953125,0.625,34.13
-15,-18,127,5.11,1.583779,75.33,7111.5625,0.609375,34.13
-17,-17,127,3.98,1.58506,75.58,7112.171875,0.609375,34.13
-10,-17,127,3.16,1.583779,75.8,7112.796875,0.625,34.13
-17,-18,127,2.78,1.586341,76,7113.40625,0.609375,34.13
-16,-18,127,2.78,1.587622,76.22,7114,0.59375,34.13
-13,-17,127,2.96,1.601713,76.43,7114.59375,0.59375,34.11
-11,-17,127,3.16,1.59787,76.62,7115.1875,0.59375,34.11
-15,-18,127,3.3,1.599151,76.77,7115.765625,0.578125,34.11
-15,-17,127,3.43,1.599151,76.95,7116.359375,0.59375,34.11
-14,-19,127,3.61,1.600432,77.1,7116.96875,0.609375,34.13
-21,-17,127,3.85,1.59787,77.23,7117.546875,0.578125,34.13
-18,-18,127,4.1,1.596589,77.33,7118.140625,0.59375,34.13
-27,-15,127,4.24,1.595308,77.38,7118.78125,0.640625,34.13
-25,-14,127,4.18,1.600432,77.35,7119.40625,0.625,34.13
-27,-12,127,3.87,1.596589,77.38,7120,0.59375,34.13
-10,-9,127,3.37,1.601713,77.4,7120.625,0.625,34.13
-18,-8,127,2.74,1.604275,77.43,7121.265625,0.640625,34.13
-23,-10,127,2.01,1.602994,77.45,7121.875,0.609375,34.11
-29,-27,127,1.22,1.600432,77.45,7122.5,0.625,34.11
-27,-24,127,0.38,1.59787,77.42,7123.125,0.625,34.11
-23,-19,127,-0.48,1.602994,77.28,7123.75,0.625,34.11
-23,-17,127,-1.29,1.605556,77.42,7124.359375,0.609375,34.11
-23,-16,127,-1.98,1.599151,77.6,7124.96875,0.609375,34.11
-23,-16,127,-2.51,1.599151,77.82,7125.578125,0.609375,34.11
-24,-15,127,-2.9,1.601713,78.05,7126.1875,0.609375,34.11
-27,-15,127,-3.25,1.600432,78.22,7126.765625,0.578125,34.09
-27,-14,127,-3.72,1.602994,78.43,7127.34375,0.578125,34.09
-28,-13,127,-4.45,1.605556,78.67,7127.9375,0.59375,34.09
-31,-12,127,-5.52,1.605556,78.88,7128.515625,0.578125,34.09
-32,-12,127,-6.92,1.605556,79.1,7129.078125,0.5625,34.11
-31,-12,127,-8.47,1.600432,79.33,7129.65625,0.578125,34.11
-29,-12,127,-9.91,1.59787,79.62,7130.25,0.59375,34.11
-28,-12,127,-10.93,1.599151,79.88,7130.828125,0.578125,34.11
-28,-10,127,-11.24,1.595308,80.15,7131.421875,0.59375,34.09
-28,-10,127,-10.72,1.595308,80.47,7132.015625,0.59375,34.09
-28,-9,127,-9.44,1.596589,80.82,7132.609375,0.59375,34.09
-28,-7,127,-7.66,1.600432,81.13,7133.203125,0.59375,34.09
-29,-6,127,-5.82,1.596589,81.45,7133.796875,0.59375,34.11
-30,-5,127,-4.33,1.600432,81.77,7134.375,0.578125,34.11
-31,-5,127,-3.48,1.601713,82.12,7134.953125,0.578125,34.11
-31,-6,127,-3.25,1.602994,82.47,7135.53125,0.578125,34.11
-31,-6,127,-3.38,1.59787,82.78,7136.109375,0.578125,34.11
-31,-8,127,-3.47,1.601713,83.05,7136.703125,0.59375,34.11
-31,-9,127,-3.15,1.602994,83.18,7137.3125,0.609375,34.11
-30,-9,127,-2.23,1.596589,83.3,7137.890625,0.578125,34.11
-29,-10,127,-0.85,1.594027,83.4,7138.484375,0.59375,34.11
-29,-10,127,0.69,1.588903,83.42,7139.046875,0.5625,34.11
-29,-8,127,1.99,1.573531,83.27,7139.625,0.578125,34.11
-30,-7,127,2.71,1.549191,83.13,7140.171875,0.546875,34.11
-31,-7,127,2.72,1.581217,83,7140.734375,0.5625,34.11
-32,-7,127,2.05,1.604275,82.83,7141.28125,0.546875,34.11
-33,-7,127,0.93,1.602994,82.67,7141.8125,0.53125,34.11
-33,-8,127,-0.3,1.599151,82.45,7142.34375,0.53125,34.11
-33,-10,127,-1.29,1.602994,82.22,7142.890625,0.546875,34.11
-31,-9,127,-1.72,1.600432,81.97,7143.421875,0.53125,34.11
-30,-8,127,-1.43,1.599151,81.72,7143.953125,0.53125,34.11
-30,-8,127,-0.44,1.596589,81.53,7144.46875,0.515625,34.11
-31,-7,127,1.03,1.59787,81.33,7145,0.53125,34.09
-32,-6,127,2.66,1.599151,81.2,7145.546875,0.546875,34.09
-33,-6,127,4.12,1.604275,81.07,7146.09375,0.546875,34.09
-34,-6,127,5.23,1.611961,80.93,7146.640625,0.546875,34.09
-34,-7,127,5.93,1.58506,80.85,7147.171875,0.53125,34.11
-34,-7,127,6.28,1.594027,80.78,7147.71875,0.546875,34.11
-33,-7,127,6.39,1.595308,80.73,7148.25,0.53125,34.11
-31,-7,127,6.34,1.59787,80.7,7148.78125,0.53125,34.11
-31,-4,127,6.16,1.590184,80.7,7149.328125,0.546875,34.11
-32,-4,127,5.89,1.600432,80.73,7149.859375,0.53125,34.11
-32,-3,127,5.61,1.604275,80.78,7150.421875,0.5625,34.11
-34,-3,127,5.43,1.604275,80.8,7151.03125,0.609375,34.11
-35,-4,127,5.46,1.606837,80.87,7151.640625,0.609375,34.11
-34,-5,127,5.77,1.613242,80.85,7152.234375,0.59375,34.11
-34,-5,127,6.25,1.615804,80.87,7152.859375,0.625,34.11
-34,-5,127,6.76,1.614523,80.93,7153.46875,0.609375,34.11
-32,-5,127,7.1,1.615804,81.08,7154.0625,0.59375,34.11
-31,-4,127,7.16,1.615804,81.17,7154.671875,0.609375,34.11
-32,-2,127,6.93,1.623491,81.25,7155.28125,0.609375,34.11
-32,-2,127,6.46,1.626053,81.32,7155.890625,0.609375,34.11
-34,-3,127,5.86,1.632458,81.38,7156.515625,0.625,34.11
-34,-4,127,5.21,1.63502,81.45,7157.15625,0.640625,34.11
-34,-4,127,4.56,1.628615,81.53,7157.765625,0.609375,34.11
-33,-4,127,3.97,1.628615,81.72,7158.359375,0.59375,34.11
-32,-3,127,3.46,1.629896,81.63,7158.9375,0.578125,34.11
-33,-3,127,3,1.631177,81.48,7159.53125,0.59375,34.11
-33,-3,127,2.52,1.627334,81.32,7160.125,0.59375,34.11
-34,-3,127,1.92,1.628615,81.08,7160.6875,0.5625,34.11
-35,-3,127,1.06,1.627334,80.87,7161.25,0.5625,34.09
-35,-3,127,-0.12,1.629896,80.63,7161.859375,0.609375,34.09
-36,-3,127,-1.63,1.629896,80.37,7162.5,0.640625,34.09
-35,-4,127,-3.36,1.629896,80.12,7163.109375,0.609375,34.09
-35,-4,127,-5.13,1.628615,79.85,7163.734375,0.625,34.11
-35,-5,127,-6.69,1.626053,79.55,7164.390625,0.65625,34.11
-34,-5,127,-7.8,1.626053,79.2,7165.046875,0.65625,34.11
-33,-6,127,-8.28,1.623491,78.87,7165.6875,0.640625,34.11
-33,-6,127,-8.07,1.619648,78.57,7166.328125,0.640625,34.11
-34,-7,127,-7.29,1.620929,78.23,7167,0.671875,34.11
-34,-10,127,-6.19,1.620929,77.87,7167.625,0.625,34.11
-33,-12,127,-5.08,1.62221,77.55,7168.25,0.625,34.11
-31,-15,127,-4.2,1.626053,77.27,7168.890625,0.640625,34.09
-29,-18,127,-3.65,1.623491,77.03,7169.515625,0.625,34.09
-28,-19,127,-3.42,1.626053,76.78,7170.140625,0.625,34.09
-31,-19,127,-3.44,1.627334,76.55,7170.78125,0.640625,34.09
-34,-20,127,-3.7,1.627334,76.37,7171.453125,0.671875,34.11
-38,-22,127,-4.25,1.626053,76.25,7172.09375,0.640625,34.11
-36,-24,127,-5.18,1.626053,76.23,7172.734375,0.640625,34.11
-35,-26,127,-6.47,1.62221,76.2,7173.390625,0.65625,34.11
-44,-26,127,-7.94,1.623491,76.17,7174.015625,0.625,34.11
-50,-28,127,-9.28,1.626053,76.23,7174.640625,0.625,34.11
-53,-31,127,-10.13,1.623491,76.28,7175.3125,0.671875,34.11
-55,-32,127,-10.25,1.629896,76.37,7175.953125,0.640625,34.11
-48,-34,127,-9.61,1.626053,76.47,7176.578125,0.625,34.13
-54,-34,127,-8.36,1.62221,76.58,7177.203125,0.625,34.13
-55,-36,127,-6.73,1.608118,76.68,7177.828125,0.625,34.13
-59,-38,127,-4.95,1.591465,76.8,7178.421875,0.59375,34.13
-51,-36,127,-3.15,1.58506,76.95,7179.03125,0.609375,34.13
-51,-37,127,-1.36,1.591465,77.05,7179.640625,0.609375,34.13
-50,-43,127,0.38,1.618366,77.17,7180.25,0.609375,34.13
-64,-46,127,1.95,1.626053,77.23,7180.859375,0.609375,34.13
-62,-47,127,3.17,1.62221,77.32,7181.46875,0.609375,34.11
-59,-46,127,3.84,1.62221,77.42,7182.09375,0.625,34.11
-48,-50,127,3.83,1.62221,77.5,7182.734375,0.640625,34.11
-44,-52,127,3.22,1.618366,77.57,7183.359375,0.625,34.11
-42,-52,127,2.23,1.620929,77.62,7184,0.640625,34.09
-39,-53,127,1.2,1.62221,77.63,7184.640625,0.640625,34.09
-38,-55,127,0.43,1.624772,77.63,7185.265625,0.625,34.09
-35,-54,127,0.13,1.623491,77.53,7185.890625,0.625,34.09
-36,-53,127,0.35,1.608118,77.4,7186.546875,0.65625,34.09
-33,-52,127,0.99,1.609399,77.23,7187.1875,0.640625,34.09
-38,-50,127,1.89,1.602994,77.08,7187.8125,0.625,34.09
-33,-46,127,2.8,1.614523,76.95,7188.4375,0.625,34.09
-31,-44,127,3.46,1.595308,76.78,7189.046875,0.609375,34.11
-21,-61,127,3.69,1.600432,76.72,7189.671875,0.625,34.11
-31,-61,127,3.37,1.72341,76.6,7190.265625,0.59375,34.11
-47,-58,127,2.57,1.7106,76.48,7190.875,0.609375,34.11
-44,-57,127,1.47,1.605556,76.37,7191.5,0.625,34.09
-36,-54,127,0.32,1.551753,76.23,7192.125,0.625,34.09
-40,-56,127,-0.68,1.512042,76.12,7192.71875,0.59375,34.09
-39,-56,127,-1.45,1.481297,76.1,7193.34375,0.625,34.09
-35,-55,127,-2.04,1.442866,76.08,7193.921875,0.578125,34.09
-35,-56,127,-2.57,1.421089,76.07,7194.5,0.578125,34.09
-39,-56,127,-3.22,1.49795,76.03,7195.078125,0.578125,34.09
-38,-51,127,-4.12,1.48514,75.98,7195.6875,0.609375,34.09
-39,-50,127,-5.39,1.492826,75.9,7196.28125,0.59375,34.09
-39,-49,127,-7.07,1.492826,75.82,7196.890625,0.609375,34.09
-39,-47,127,-9.07,1.494107,75.72,7197.5,0.609375,34.09
-44,-47,127,-11.11,1.491545,75.63,7198.125,0.625,34.09
-41,-44,127,-12.7,1.483859,75.55,7198.734375,0.609375,34.09
-42,-45,127,-13.26,1.495388,75.48,7199.328125,0.59375,34.09
-46,-45,127,-12.34,1.505636,75.45,7199.9375,0.609375,34.09
-45,-43,127,-9.88,1.499231,75.42,7200.53125,0.59375,34.09
-40,-40,127,-6.22,1.524852,75.4,7201.125,0.59375,34.09
-45,-39,127,-1.97,1.526133,75.4,7201.703125,0.578125,34.09
-47,-40,127,2.26,1.528695,75.4,7202.265625,0.5625,34.09
-46,-40,127,6.16,1.531257,75.38,7202.84375,0.578125,34.09
-52,-41,127,9.7,1.531257,75.35,7203.40625,0.5625,34.11
-49,-40,127,13.04,1.526133,75.32,7204,0.59375,34.11
-53,-40,127,16.29,1.528695,75.28,7204.609375,0.609375,34.11
-52,-43,127,19.32,1.529976,75.27,7205.21875,0.609375,34.11
-38,-43,127,21.82,1.523571,75.2,7205.8125,0.59375,34.09
-41,-40,127,23.51,1.513323,75.08,7206.421875,0.609375,34.09
-60,-38,127,24.33,1.492826,74.95,7207.03125,0.609375,34.09
-54,-43,127,24.56,1.491545,74.82,7207.640625,0.609375,34.09
-52,-43,127,24.66,1.490264,74.95,7208.25,0.609375,34.09
-48,-40,127,25.07,1.488983,75.03,7208.828125,0.578125,34.09
-49,-36,127,25.98,1.487702,75.03,7209.40625,0.578125,34.09
-70,-32,127,27.24,1.490264,75.15,7209.96875,0.5625,34.09
-53,-30,127,28.44,1.490264,75.27,7210.515625,0.546875,34.13
-59,-30,127,29.18,1.48514,75.4,7211.0625,0.546875,34.13
-54,-31,127,29.18,1.483859,75.47,7211.625,0.5625,34.13
-55,-30,127,28.46,1.480016,75.5,7212.171875,0.546875,34.13
-59,-31,127,27.23,1.480016,75.48,7212.703125,0.53125,34.09
-58,-28,127,25.75,1.48514,75.43,7213.234375,0.53125,34.09
-58,-26,127,24.15,1.490264,75.37,7213.765625,0.53125,34.09
-62,-29,127,22.38,1.483859,75.3,7214.28125,0.515625,34.09
-57,-29,127,20.31,1.482578,75.18,7214.796875,0.515625,34.09
-57,-28,127,17.83,1.478735,75.12,7215.3125,0.515625,34.09
-58,-29,127,15.09,1.480016,75.02,7215.859375,0.546875,34.09
-57,-29,127,12.42,1.481297,74.97,7216.390625,0.53125,34.09
-56,-29,127,10.29,1.478735,74.95,7216.9375,0.546875,34.09
-57,-29,127,9.06,1.478735,74.83,7217.5,0.5625,34.09
-54,-30,127,8.77,1.474892,74.73,7218.078125,0.578125,34.09
-56,-29,127,9.13,1.476173,74.65,7218.65625,0.578125,34.09
-54,-29,127,9.66,1.47233,74.58,7219.265625,0.609375,34.07
-55,-28,127,9.81,1.474892,74.55,7219.84375,0.578125,34.07
-58,-27,127,9.3,1.476173,74.5,7220.453125,0.609375,34.07
-58,-23,127,8.14,1.467206,74.45,7221.046875,0.59375,34.07
-54,-22,127,6.62,1.481297,74.42,7221.640625,0.59375,34.07
-56,-22,127,5.1,1.482578,74.43,7222.234375,0.59375,34.07
-57,-23,127,3.84,1.481297,74.45,7222.828125,0.59375,34.07
-56,-23,127,2.81,1.476173,74.45,7223.4375,0.609375,34.07
-59,-22,127,1.75,1.478735,74.5,7224.03125,0.59375,34.09
-58,-23,127,0.27,1.482578,74.53,7224.609375,0.578125,34.09
-60,-25,127,-1.88,1.486421,74.6,7225.1875,0.578125,34.09
-61,-25,127,-4.72,1.487702,74.67,7225.75,0.5625,34.09
-60,-25,127,-7.97,1.482578,74.73,7226.328125,0.578125,34.05
-65,-24,127,-11.19,1.481297,74.77,7226.875,0.546875,34.05
-63,-24,127,-13.92,1.468487,74.75,7227.4375,0.5625,34.05
-61,-24,127,-15.83,1.465925,74.62,7227.984375,0.546875,34.05
-66,-26,127,-16.75,1.468487,74.62,7228.53125,0.546875,34.05
-59,-25,127,-16.7,1.464644,74.62,7229.078125,0.546875,34.05
-61,-23,127,-15.78,1.465925,74.62,7229.625,0.546875,34.05
-63,-26,127,-14.21,1.45952,74.62,7230.1875,0.5625,34.05
-60,-25,127,-12.2,1.463363,74.63,7230.734375,0.546875,34.05
-65,-25,127,-9.97,1.460801,74.55,7231.28125,0.546875,34.05
-64,-25,127,-7.66,1.476173,74.48,7231.84375,0.5625,34.05
-65,-24,127,-5.32,1.490264,74.43,7232.40625,0.5625,34.05
-67,-21,127,-2.96,1.499231,74.42,7232.96875,0.5625,34.05
-67,-20,127,-0.59,1.499231,74.37,7233.546875,0.578125,34.05
-66,-19,127,1.7,1.501793,74.35,7234.09375,0.546875,34.05
-66,-17,127,3.73,1.499231,74.35,7234.671875,0.578125,34.05
-59,-14,127,5.28,1.491545,74.35,7235.265625,0.59375,34.05
-62,-15,127,6.26,1.490264,74.37,7235.84375,0.578125,34.05
-63,-14,127,6.74,1.486421,74.42,7236.40625,0.5625,34.05
-61,-12,127,7.03,1.478735,74.45,7236.984375,0.578125,34.05
-63,-12,127,7.46,1.473611,74.53,7237.5625,0.578125,34.03
-64,-12,127,8.28,1.47233,74.63,7238.125,0.5625,34.03
-64,-9,127,9.4,1.471049,74.73,7238.6875,0.5625,34.03
-65,-7,127,10.43,1.474892,74.77,7239.265625,0.578125,34.03
-65,-10,127,10.76,1.468487,75.08,7239.84375,0.578125,34.05
-63,-9,127,9.76,1.474892,75.45,7240.40625,0.5625,34.05
-63,-8,127,7.02,1.474892,75.83,7240.96875,0.5625,34.05
-59,-8,127,2.5,1.473611,76.22,7241.578125,0.609375,34.05
-60,-7,127,-3.43,1.477454,76.33,7242.15625,0.578125,34.05
-60,-6,127,-10.01,1.473611,76.52,7242.75,0.59375,34.05
-58,-6,127,-16.3,1.476173,76.7,7243.359375,0.609375,34.05
-58,-6,127,-21.44,1.477454,76.82,7243.953125,0.59375,34.05
